country,code,courses,college,city,type
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,Karaganda Medical University,Karaganda,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,Kazakh Medical University of Continuing Education Medical College,Almaty,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,Kazakh-Russian Medical University,Almaty,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,"Kokshetau University named after Sh. Ualikhanov, Higher School of Medicine",Kokshetau,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,Nazarbayev University School of Medicine,Astana,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,NJSC Astana Medical University,Astana,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,North Kazakhstan State University named after M. Kozybayev Faculty of Medicine,Petropavlovsk,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,Semey Medical University,Semey,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,South Kazakhstan Medical Academy,Shymkent,university
Kazakhstan,KZ,AMC|PLAB|FMGE/NExT|NEET PG,West Kazakhstan Marat Ospanov Medical University,Aktobe,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Adam University School of Medicine,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Ala-Too International University,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Altamimi International University,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Asian International University named after Satkynbai Tentishev,Kant,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Avicenna International Medical University,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Bishkek International Medical Institute (BIMI),Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Central Asian International Medical University (CAIMU),Jalal-Abad,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Eurasian International University Faculty of Medicine,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,I.K. Akhunbaev Kyrgyz State Medical Academy,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,International European University Faculty of Medicine,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,International Higher School of Medicine,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,"International Medical Institute, International University of Science & Business",Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,International Medical University,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,"International School of Medicine, International University of Kyrgyzstan",Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,International University of Science and Medicine (IUSM),Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Jalal-Abad International University Medical Faculty,Jalal-Abad,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Jalal-Abad People's Friendship University A. Batirov Medical Faculty,Jalal-Abad,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Jalal-Abad State University Medical Faculty,Jalal-Abad,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Kasym Tynystanov Issyk Kul State University,Karakol City,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Kyrgyz International University NRZ,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Kyrgyz Medical and Dental Institute,Kara-Balta,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Kyrgyz National Agrarian University named after K.I. Scriabin,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Kyrgyz National University named after Jusup Balasagyn,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Kyrgyz State University named after I. Arabaev,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Kyrgyz-Russian Slavic University (KRSU) named after B. N. Yelstin Medical Faculty,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Kyrgyz-Uzbek University Medical Faculty,Osh,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Naryn State University,Naryn,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Osh International Medical University,Osh,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Osh State University Medical Faculty,Osh,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Royal Metropolitan University,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,Salymbekov University Faculty of Medicine,Bishkek,university
Kyrgyzstan,KG,AMC|PLAB|FMGE/NExT|NEET PG,University of South Asia,Tokmok,university
Macau,MO,AMC|PLAB|FMGE/NExT|NEET PG,Macau University of Science and Technology Faculty of Medicine,Taipa,university
Mauritius,MU,AMC|PLAB|FMGE/NExT|NEET PG,Anna Medical College,Montagne Blanche,university
Mauritius,MU,AMC|PLAB|FMGE/NExT|NEET PG,"Padmashree Dr. D.Y. Patil Medical College, University of Technology Mauritius",Ebene Cybercity,university
Mauritius,MU,AMC|PLAB|FMGE/NExT|NEET PG,SSR Medical College,Belle Rive,university
Mauritius,MU,AMC|PLAB|FMGE/NExT|NEET PG,"University of Mauritius Faculty of Medicine and Health Sciences, Department of Medicine",Réduit,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,B.P. Koirala Institute of Health Sciences,Dharan,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Birat Medical College,Biratnagar,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Chitwan Medical College,Bharatpur,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,"College of Medical Sciences, Bharatpur",Bharatpur,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Devdaha Medical College,Devdaha,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Gandaki Medical College,Pokhara,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,"Institute of Medicine, Tribhuvan University",Kathmandu,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Janaki Medical College,Dhanusha,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Karnali Academy of Health Sciences (KAHS),Jumla,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Kathmandu Medical College,Kathmandu,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Kathmandu University School of Medical Sciences,Dhulikhel,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,KIST Medical College,Lalitpur,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Lumbini Medical College and Teaching Hospital,Tansen,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Manipal College of Medical Sciences (MCOMS),Pokhara,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,"National Medical College, Birgunj",Birgunj,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Nepal Medical College,Kathmandu,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Nepalese Army Institute of Health Sciences College of Medicine,Kathmandu,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Nepalgunj Medical College,Nepalgunj,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Nobel Medical College,Biratnagar,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Patan Academy of Health Sciences School of Medicine,Kathmandu,university
Nepal,NP,AMC|PLAB|FMGE/NExT|NEET PG,Universal College of Medical Sciences,Bhairahawa,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Adventist University of the Philippines College of Medicine,Silang,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,AMA School of Medicine,Makati,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Angeles University Foundation School of Medicine,Angeles,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Ateneo de Zamboanga University College of Medicine,Zamboanga,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Ateneo School of Medicine and Public Health,Pasig City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Baguio Central University College of Medicine,Baguio,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Bicol Christian College of Medicine,Legazpi,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Bicol University College of Medicine,Legazpi,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Brokenshire College School of Medicine,Davao City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Cagayan State University College of Medicine and Surgery,Tuguegarao,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Cebu Doctors' University College of Medicine,Mandaue,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Cebu Institute of Medicine,Cebu,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Central Philippine University College of Medicine,Iloilo City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Centro Escolar University College of Medicine,Manila,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Chinese General Hospital Colleges,Manila,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Davao Medical School Foundation College of Medicine,Davao,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,De La Salle Medical and Health Sciences Institute College of Medicine,Dasmarinas,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Divine Word University School of Medicine (Liceo del Verbo Divino),Tacloban,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Dr. Francisco Q. Duque Medical Foundation College of Medicine,Dagupan,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Dr. Jose P. Rizal College of Medicine,Cagayan de Oro City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Emilio Aguinaldo College School of Medicine,Manila,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,"Far Eastern University Institute of Medicine, Nicanor Reyes Medical Foundation",Quezon City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,"Gullas College of Medicine, Inc., University of the Visayas",Mandaue,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Iloilo Doctors' College of Medicine,Iloilo City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Jose Maria College of Medicine Foundation,Davao City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,La Consolacion University Philippines College of Medicine,Malolos,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Liceo de Cagayan University College of Medicine,Cagayan de Oro City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Manila Central University-Filemon D. Tanchoco Foundation College of Medicine,Caloocan,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Manila Theological College of Medicine,Manila,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Mariano Marcos State University College of Medicine,Batac,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Matias H. Aznar Memorial College of Medicine,Cebu,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Metropolitan Medical Center College of Medicine,Manila,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Mindanao State University College of Medicine,Iligan,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,New Era University College of Medicine,Quezon City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Our Lady of Fatima University College of Medicine,Valenzuela,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Philippine Muslim-Christian College,Antipolo,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,PLT College Inc College of Medicine,Solano,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Remedios T. Romualdez Medical Foundation College of Medicine,Tacloban,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,San Beda University College of Medicine,Manila,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,"School of Health Sciences, University of the Philippines Manila",Palo,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Silliman University Medical School,Dumaguete,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Southwestern University School of Medicine,Cebu City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,St. Louis University School of Medicine,Baguio,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,St. Luke's Medical Center College of Medicine - William H. Quasha Memorial (SLMCCM-WHQM),Quezon City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,St. Paul University Philippines School of Medicine,Tuguegarao City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,The Manila Times College of Subic (TMTCS) College of Medicine,Olongapo City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Universidad de Santa Isabel College of Medicine,Naga City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,University of Cebu College of Medicine,Mandaue City,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,University of Northern Philippines College of Medicine,Ilocos Sur,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,University of Perpetual Help System Dalta Jonelta Foundation School of Medicine,Las Piñas,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,University of Perpetual Help System Dr. Jose G. Tamayo Medical University,Binan,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,University of Saint La Salle College of Medicine,Bacolod,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,University of Santo Tomas Faculty of Medicine and Surgery,Manila,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,University of the City of Manila College of Medicine,Manila,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,University of the East/Ramon Magsaysay Memorial Medical Center College of Medicine,Quezon,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,University of the Philippines Manila College of Medicine,Manila,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,Virgen Milagrosa University Foundation College of Medicine,San Carlos,university
Philippines,PH,AMC|PLAB|FMGE/NExT|NEET PG,West Visayas State University College of Medicine,Iloilo City,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Almazov National Medical Research Centre,St. Petersburg,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Altai State Medical University,Barnaul,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Amur State Medical Academy,Blagoveshchensk,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Astrakhan State Medical University,Astrakhan,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Bashkir State Medical University,Ufa,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Belgorod National Research University Medical Institute,Belgorod,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,BIOTECH University Medical Institute,Moscow,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Buryat State University Institute of Medicine,Ulan-Ude,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Chita State Medical Academy,Chita,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Chuvash State University Medical Institute,Cheboksary,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Dagestan State Medical University,Makhachkala,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Far Eastern Federal University School of Medicine,Vladivostok,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Far Eastern State Medical University,Khabarovsk,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,I. M. Sechenov First Moscow State Medical University,Moscow,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Immanuel Kant Baltic Federal University Institute of Medicine,Kaliningrad,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Ingush State University Faculty of Medicine,Nazran,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Institute of the Federal Security Service of the Russian Federation,Nizhny Novgorod,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Irkutsk State Medical University,Irkutsk,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Ivanovo State Medical University,Ivanovo,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Izhevsk State Medical Academy (ISMA),Izhevsk,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kabardino-Balkarian State University Faculty of Medicine,Nalchik,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kadyrov Chechen State University,Groznij,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kaluga State University named after K. E. Tsiolkovsky Medical Institute,Kaluga,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kazan Federal University Institute of Fundamental Medicine and Biology,Kazan,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kazan State Medical University,Kazan,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kemerovo State Medical University,Kemerovo,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kemerovo State University Medical Institute,Kemerovo,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,"Khakasia State University named after N. F. Katanov Institute of Medicine, Psychology and Sociology",Abakan,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Khanty-Mansiysk State Medical Academy,Khanty-Mansiysk,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kirov State Medical University,Kirov,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,"Kirov State Medical University, Komi Branch",Syktyvkar,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Krasnoyarsk State Medical University named after Professor V. F. Voino-Yasenetsky,Krasnoyarsk,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kuban Medical Institute,Krasnodar,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kuban State Medical University,Krasnodar,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Kursk State Medical University,Kursk,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Lobachevsky State University of Nizhny Novgorod Institute of Biology and Biomedicine,Nizhny Novgorod,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Lomonosov Moscow State University Faculty of Medicine,Moscow,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Mari State University Medical Faculty,Yoshkar-Ola,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Maykop State Technological University Medical Institute,Maykop,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Medical Institute of Tambov State University named after G. R. Derzhavin,Tambov,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Medical University Reaviz Moscow,Moscow,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Medical University Reaviz Samara,Samara,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Medical University Reaviz Saratov,Saratov,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Medical University Reaviz St. Petersburg,St. Petersburg,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Military Medical Academy S. M. Kirov,St. Petersburg,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Moscow Institute of Medico-Social Rehabilitation,Moscow,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Moscow Medical Institute of Health Ministry,Moscow,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Moscow Region State University Faculty of Medicine,Mytishi,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,Murmansk Arctic State University,Murmansk,university
Russian Federation,RU,AMC|PLAB|FMGE/NExT|NEET PG,National Nuclear Research University 'MEPhI' Engineering Physics Institute of Biomedicine,Moscow,university
